,PKB4,PKB6,PKB7,PKB8,PKB9,PKB10,PKB11,PKB13,PKB14,PKB15,PKB16,PKB20,PKB22,PKB24,PKB32,PKB38,PKB42,PKB43,PKB44,PKB46,PKB48,PKB49,PKB50,PKB51,PKB52,PKB67,PKB68,PKB69,PKB70,PKB77,PKB79,PKB89,PKB90,PKB91,PKB98,PKB100,PKB101,PKB102,PKB103,PKB104,PKB105,PKB106,PKB119,PKB120,PKB128,PKB130,PKB135,PKB136,PKB137,PKB140,PKB142,PKB158,PKB159,PKB160,PKB161,PKB162,PKB171,PKB172,PKB177,PKB179,PKB180,PKB191,PKB206,PKB207,PKB218,PKB233,PKB236,PKB240,PKB241,PKB242,PKB247,PKB248
PKB16,0.00403117441547971,0.00922722029988466,0.009996155324875047,0.007304882737408689,0.00922722029988466,0.008073817762399077,0.012302960399846213,0.008458285274894272,0.006920415224913495,0.006151480199923107,0.7647058823529411,0.005382545174932718,0.006920415224913495,0.006151480199923107,0.007689350249903883,0.0065359477124183,0.006151480199923107,0.006151480199923107,0.005382545174932718,0.005382545174932718,0.003377777777777778,0.0057670126874279125,0.003616042077580539,0.004722222222222222,0.003372346756595913,0.006151480199923107,0.0026297577854671283,0.0032045876201720357,0.0036651234567901237,0.002491349480968858,0.003116343490304709,0.00461361014994233,0.0034602076124567475,0.00461361014994233,0.0035419126328217233,0.005382545174932718,0.005382545174932718,0.0038446751249519417,0.004998077662437523,0.0038446751249519417,0.006151480199923107,0.003377777777777778,0.0038446751249519417,0.004229142637447136,0.003022222222222222,0.007689350249903883,0.0009573361082206035,0.0007490402921257139,0.0007022247757668614,0.0022944088878154812,0.002037120869171571,0.004229142637447136,0.004998077662437523,0.00461361014994233,0.0038446751249519417,0.004229142637447136,0.0021426385062748698,0.0034602076124567475,0.0027744748315497426,0.002437673130193906,0.002906592680671159,0.0009089335180055403,0.003826530612244898,0.0046168051708217915,0.00253592561284869,0.0024691358024691358,0.0008593750000000001,0.004998077662437523,0.006151480199923107,0.004998077662437523,0.00461361014994233,0.002491349480968858
PKB20,0.004299919376511691,0.007689350249903883,0.007304882737408689,0.007913369429404415,0.007689350249903883,0.007496876301541025,0.0065359477124183,0.007304882737408689,0.007080383173677634,0.0064,0.005382545174932718,0.8444444444444444,0.010869565217391304,0.016068052930056708,0.008148483476686284,0.008329862557267805,0.007561436672967864,0.00679040289723857,0.007243096423721141,0.006510416666666667,0.0037333333333333337,0.006913580246913581,0.002958579881656805,0.005277777777777778,0.0031739734179726245,0.0044444444444444444,0.002491349480968858,0.0030359251138471917,0.003472222222222222,0.002491349480968858,0.0034626038781163434,0.005925925925925926,0.003950617283950617,0.006419753086419753,0.0033732501264968793,0.006419753086419753,0.006419753086419753,0.003950617283950617,0.005925925925925926,0.0049382716049382715,0.008395061728395062,0.003911111111111111,0.0044444444444444444,0.004340277777777778,0.0035555555555555553,0.006510416666666667,0.0010405827263267429,0.0008114603164695235,0.0007341440837562641,0.0019321338002656686,0.0021502942507922135,0.005432098765432099,0.005925925925925926,0.0049382716049382715,0.0044444444444444444,0.006143667296786389,0.0022446689113355778,0.0034602076124567475,0.0027744748315497426,0.002326869806094183,0.0027744748315497426,0.0008656509695290858,0.0047831632653061226,0.0046168051708217915,0.002656683975365294,0.0027160493827160493,0.00078125,0.006247396917950854,0.006419753086419753,0.007088846880907372,0.005432098765432099,0.002214532871972318
PKB22,0.004299919376511691,0.0065359477124183,0.007304882737408689,0.008329862557267805,0.0065359477124183,0.008329862557267805,0.006151480199923107,0.006151480199923107,0.007080383173677634,0.0076,0.006920415224913495,0.010869565217391304,0.8260869565217391,0.010396975425330813,0.007243096423721141,0.008746355685131196,0.00945179584120983,0.008601177003168854,0.007243096423721141,0.0078125,0.0031999999999999997,0.007088846880907372,0.0031229454306377384,0.005277777777777778,0.0035707200952192026,0.006143667296786389,0.002491349480968858,0.0033732501264968793,0.003472222222222222,0.002491349480968858,0.002943213296398892,0.006616257088846882,0.005198487712665407,0.007561436672967864,0.0032045876201720357,0.006616257088846882,0.005671077504725897,0.003780718336483932,0.007088846880907372,0.005198487712665407,0.006143667296786389,0.0035555555555555553,0.005671077504725897,0.004340277777777778,0.0028444444444444446,0.00954861111111111,0.0009573361082206035,0.0006866202677819044,0.0007341440837562641,0.002173650525298877,0.0022634676324128564,0.005671077504725897,0.006616257088846882,0.005671077504725897,0.004253308128544423,0.006143667296786389,0.002040608101214162,0.0038446751249519417,0.002642356982428326,0.002326869806094183,0.002642356982428326,0.0009089335180055403,0.003826530612244898,0.0046168051708217915,0.002656683975365294,0.0027160493827160493,0.00078125,0.007080383173677634,0.006616257088846882,0.006143667296786389,0.005198487712665407,0.002491349480968858
PKB24,0.00403117441547971,0.007689350249903883,0.007689350249903883,0.008329862557267805,0.007689350249903883,0.008746355685131196,0.0057670126874279125,0.007304882737408689,0.008746355685131196,0.0076,0.006151480199923107,0.016068052930056708,0.010396975425330813,0.8913043478260869,0.008148483476686284,0.007913369429404415,0.008979206049149339,0.007695789950203712,0.007243096423721141,0.006510416666666667,0.0035555555555555553,0.006143667296786389,0.002958579881656805,0.005,0.0035707200952192026,0.004253308128544423,0.002491349480968858,0.0030359251138471917,0.003858024691358025,0.002491349480968858,0.0034626038781163434,0.005671077504725897,0.004725897920604915,0.006143667296786389,0.0033732501264968793,0.006143667296786389,0.005671077504725897,0.004253308128544423,0.004725897920604915,0.005671077504725897,0.008979206049149339,0.003377777777777778,0.005198487712665407,0.004774305555555555,0.0037333333333333337,0.006944444444444444,0.0010405827263267429,0.0008114603164695235,0.0007660633917456669,0.0020528921627822726,0.0022634676324128564,0.005671077504725897,0.006143667296786389,0.004725897920604915,0.005198487712665407,0.006143667296786389,0.0022446689113355778,0.0038446751249519417,0.0027744748315497426,0.002437673130193906,0.0027744748315497426,0.0008656509695290858,0.004464285714285714,0.0046168051708217915,0.00253592561284869,0.0027160493827160493,0.0008203125000000001,0.0058309037900874635,0.005671077504725897,0.007561436672967864,0.006143667296786389,0.002491349480968858
PKB32,0.004299919376511691,0.00922722029988466,0.00922722029988466,0.008746355685131196,0.00922722029988466,0.008746355685131196,0.007689350249903883,0.008073817762399077,0.009579341940857976,0.0088,0.007689350249903883,0.008148483476686284,0.007243096423721141,0.008148483476686284,0.851063829787234,0.009579341940857976,0.0063377093707559975,0.00679040289723857,0.004979628791308284,0.005208333333333333,0.003377777777777778,0.00679040289723857,0.0031229454306377384,0.004722222222222222,0.0031739734179726245,0.004074241738343142,0.003044982698961938,0.002698600101197504,0.003472222222222222,0.002491349480968858,0.003289473684210526,0.005885015844273427,0.004526935264825713,0.005885015844273427,0.0033732501264968793,0.0063377093707559975,0.004979628791308284,0.004074241738343142,0.005432322317790855,0.005432322317790855,0.0063377093707559975,0.002666666666666667,0.004979628791308284,0.004340277777777778,0.003022222222222222,0.006944444444444444,0.0009157127991675339,0.0007178302799538092,0.0007660633917456669,0.0019321338002656686,0.0022634676324128564,0.005885015844273427,0.005432322317790855,0.0063377093707559975,0.005432322317790855,0.0063377093707559975,0.0021426385062748698,0.0038446751249519417,0.0030387105297925753,0.002437673130193906,0.0027744748315497426,0.0008656509695290858,0.0047831632653061226,0.0043090181594336715,0.002173650525298877,0.002345679012345679,0.0008203125000000001,0.0058309037900874635,0.005885015844273427,0.0063377093707559975,0.0063377093707559975,0.0023529411764705885
PKB38,0.004837409298575652,0.007689350249903883,0.00922722029988466,0.008329862557267805,0.007689350249903883,0.008329862557267805,0.0065359477124183,0.006920415224913495,0.007496876301541025,0.0076,0.0065359477124183,0.008329862557267805,0.008746355685131196,0.007913369429404415,0.009579341940857976,0.7142857142857143,0.0066638900458142435,0.007080383173677634,0.005414410662224074,0.005414410662224074,0.0035555555555555553,0.005414410662224074,0.0034516765285996054,0.005,0.0031739734179726245,0.005414410662224074,0.0029065743944636678,0.0032045876201720357,0.0036651234567901237,0.002768166089965398,0.003289473684210526,0.007080383173677634,0.004164931278633903,0.005414410662224074,0.0032045876201720357,0.005414410662224074,0.004581424406497293,0.004581424406497293,0.004581424406497293,0.004997917534360683,0.005414410662224074,0.003377777777777778,0.004581424406497293,0.0058309037900874635,0.0031999999999999997,0.007496876301541025,0.0009989594172736733,0.0007802503042976186,0.0007660633917456669,0.0020528921627822726,0.0022634676324128564,0.005414410662224074,0.005414410662224074,0.0058309037900874635,0.004581424406497293,0.0058309037900874635,0.002346699316396286,0.00461361014994233,0.0030387105297925753,0.002659279778393352,0.0027744748315497426,0.0009522160664819945,0.004145408163265306,0.0049245921822099106,0.002173650525298877,0.002345679012345679,0.0008984374999999999,0.0058309037900874635,0.004997917534360683,0.006247396917950854,0.004164931278633903,0.003044982698961938
PKB42,0.005374899220639612,0.0057670126874279125,0.0057670126874279125,0.0066638900458142435,0.0057670126874279125,0.007080383173677634,0.0057670126874279125,0.005382545174932718,0.0058309037900874635,0.006,0.006151480199923107,0.007561436672967864,0.00945179584120983,0.008979206049149339,0.0063377093707559975,0.0066638900458142435,0.6739130434782609,0.012675418741511995,0.009506564056133997,0.008680555555555556,0.003377777777777778,0.007561436672967864,0.002958579881656805,0.005555555555555555,0.003372346756595913,0.006143667296786389,0.002491349480968858,0.0032045876201720357,0.0036651234567901237,0.002768166089965398,0.003289473684210526,0.005198487712665407,0.005198487712665407,0.007088846880907372,0.002698600101197504,0.006616257088846882,0.005198487712665407,0.003780718336483932,0.005198487712665407,0.005198487712665407,0.007088846880907372,0.003911111111111111,0.006143667296786389,0.004340277777777778,0.0031999999999999997,0.0078125,0.0009989594172736733,0.0007490402921257139,0.0007979826997350697,0.0020528921627822726,0.002602987777274785,0.005198487712665407,0.006143667296786389,0.006616257088846882,0.004725897920604915,0.007088846880907372,0.0022446689113355778,0.004229142637447136,0.00251023913330691,0.0022160664819944596,0.0027744748315497426,0.0009089335180055403,0.004145408163265306,0.0043090181594336715,0.0024151672503320855,0.0027160493827160493,0.00078125,0.008329862557267805,0.006143667296786389,0.007088846880907372,0.004725897920604915,0.0026297577854671283
PKB43,0.005106154259607632,0.006151480199923107,0.006151480199923107,0.007080383173677634,0.006151480199923107,0.0066638900458142435,0.005382545174932718,0.005382545174932718,0.0066638900458142435,0.0064,0.006151480199923107,0.00679040289723857,0.008601177003168854,0.007695789950203712,0.00679040289723857,0.007080383173677634,0.012675418741511995,0.6595744680851063,0.009506564056133997,0.00998263888888889,0.003377777777777778,0.0063377093707559975,0.002958579881656805,0.005833333333333333,0.0037690934338424913,0.00679040289723857,0.0026297577854671283,0.0035419126328217233,0.004050925925925927,0.0026297577854671283,0.003289473684210526,0.0063377093707559975,0.004979628791308284,0.007243096423721141,0.002698600101197504,0.005885015844273427,0.004979628791308284,0.0036215482118605704,0.004979628791308284,0.004979628791308284,0.007243096423721141,0.0035555555555555553,0.0063377093707559975,0.004774305555555555,0.003377777777777778,0.0078125,0.0009989594172736733,0.0007802503042976186,0.0007660633917456669,0.0024151672503320855,0.0027161611588954276,0.005432322317790855,0.00679040289723857,0.00679040289723857,0.005432322317790855,0.007243096423721141,0.0022446689113355778,0.00461361014994233,0.0027744748315497426,0.002437673130193906,0.0027744748315497426,0.0009089335180055403,0.004145408163265306,0.0043090181594336715,0.0024151672503320855,0.0025925925925925925,0.0008203125000000001,0.008329862557267805,0.005885015844273427,0.00679040289723857,0.004979628791308284,0.0026297577854671283
PKB44,0.005106154259607632,0.004998077662437523,0.005382545174932718,0.006247396917950854,0.004998077662437523,0.005414410662224074,0.00461361014994233,0.004998077662437523,0.0058309037900874635,0.006,0.005382545174932718,0.007243096423721141,0.007243096423721141,0.007243096423721141,0.004979628791308284,0.005414410662224074,0.009506564056133997,0.009506564056133997,0.6595744680851063,0.01171875,0.0035555555555555553,0.007243096423721141,0.0027942143326758714,0.004166666666666667,0.003967466772465781,0.005885015844273427,0.0019377162629757784,0.0028672626075223477,0.0036651234567901237,0.002214532871972318,0.003289473684210526,0.004526935264825713,0.0036215482118605704,0.005432322317790855,0.0032045876201720357,0.005885015844273427,0.004074241738343142,0.0031688546853779987,0.004074241738343142,0.004074241738343142,0.004979628791308284,0.0037333333333333337,0.004526935264825713,0.003472222222222222,0.003022222222222222,0.005642361111111111,0.0009573361082206035,0.0007178302799538092,0.0007660633917456669,0.001811375437749064,0.0022634676324128564,0.0031688546853779987,0.005432322317790855,0.0036215482118605704,0.0027161611588954276,0.004526935264825713,0.0021426385062748698,0.002691272587466359,0.002642356982428326,0.0022160664819944596,0.002642356982428326,0.0008656509695290858,0.004145408163265306,0.0040012311480455524,0.0024151672503320855,0.0025925925925925925,0.0007421875,0.010828821324448148,0.005432322317790855,0.005432322317790855,0.0036215482118605704,0.002214532871972318
PKB46,0.005106154259607632,0.0057670126874279125,0.0057670126874279125,0.0066638900458142435,0.0057670126874279125,0.0058309037900874635,0.004998077662437523,0.005382545174932718,0.006247396917950854,0.005600000000000001,0.005382545174932718,0.006510416666666667,0.0078125,0.006510416666666667,0.005208333333333333,0.005414410662224074,0.008680555555555556,0.00998263888888889,0.01171875,0.6666666666666666,0.003377777777777778,0.006510416666666667,0.0027942143326758714,0.004722222222222222,0.00416584011108907,0.005642361111111111,0.002214532871972318,0.0032045876201720357,0.0036651234567901237,0.0023529411764705885,0.003116343490304709,0.005208333333333333,0.00390625,0.005208333333333333,0.0035419126328217233,0.006076388888888889,0.005208333333333333,0.003472222222222222,0.004774305555555555,0.004340277777777778,0.004774305555555555,0.0037333333333333337,0.004774305555555555,0.003472222222222222,0.0031999999999999997,0.006510416666666667,0.0009989594172736733,0.0007490402921257139,0.0007660633917456669,0.0020528921627822726,0.0023766410140334993,0.004340277777777778,0.005642361111111111,0.004340277777777778,0.00390625,0.005208333333333333,0.0021426385062748698,0.0030757400999615533,0.0027744748315497426,0.002326869806094183,0.002906592680671159,0.0008656509695290858,0.00510204081632653,0.0046168051708217915,0.002656683975365294,0.0027160493827160493,0.0007421875,0.009162848812994586,0.005642361111111111,0.005208333333333333,0.004340277777777778,0.0023529411764705885
PKB48,0.003911111111111111,0.003911111111111111,0.003911111111111111,0.0035555555555555553,0.003911111111111111,0.0037333333333333337,0.003377777777777778,0.003911111111111111,0.003022222222222222,0.0031999999999999997,0.003377777777777778,0.0037333333333333337,0.0031999999999999997,0.0035555555555555553,0.003377777777777778,0.0035555555555555553,0.003377777777777778,0.003377777777777778,0.0035555555555555553,0.003377777777777778,0.8,0.0031999999999999997,0.003780407626561473,0.004266666666666667,0.0040888888888888884,0.002488888888888889,0.0035986159169550174,0.004385225164445943,0.004622222222222222,0.0033217993079584776,0.005713296398891967,0.003022222222222222,0.0019555555555555554,0.003022222222222222,0.0057345252150446955,0.002666666666666667,0.002666666666666667,0.0019555555555555554,0.002488888888888889,0.002311111111111111,0.0028444444444444446,0.004622222222222222,0.0019555555555555554,0.0028444444444444446,0.0044444444444444444,0.0035555555555555553,0.0014568158168574402,0.0011547704503604758,0.0011810143956079032,0.002777442337881898,0.0031688546853779987,0.002311111111111111,0.002488888888888889,0.002311111111111111,0.0017777777777777776,0.0035555555555555553,0.003367003367003367,0.002311111111111111,0.0036992997753996565,0.003434903047091413,0.0038314176245210726,0.0012551939058171747,0.0035555555555555553,0.0035555555555555553,0.003501992512981524,0.003950617283950617,0.001171875,0.0031999999999999997,0.0031999999999999997,0.003022222222222222,0.002311111111111111,0.0034602076124567475
PKB49,0.004837409298575652,0.005382545174932718,0.005382545174932718,0.0058309037900874635,0.005382545174932718,0.0058309037900874635,0.006151480199923107,0.004998077662437523,0.0058309037900874635,0.006,0.0057670126874279125,0.006913580246913581,0.007088846880907372,0.006143667296786389,0.00679040289723857,0.005414410662224074,0.007561436672967864,0.0063377093707559975,0.007243096423721141,0.006510416666666667,0.0031999999999999997,0.8292682926829268,0.0027942143326758714,0.005,0.0031739734179726245,0.008328375966686497,0.002214532871972318,0.0033732501264968793,0.003279320987654321,0.002491349480968858,0.002770083102493075,0.006419753086419753,0.00594883997620464,0.006802721088435374,0.00252993759487266,0.007030827474310438,0.007733491969066033,0.004164187983343249,0.007733491969066033,0.006543723973825104,0.007138607971445568,0.003377777777777778,0.006543723973825104,0.004774305555555555,0.0028444444444444446,0.006510416666666667,0.0007908428720083246,0.0005929902312661902,0.0006383861597880558,0.001811375437749064,0.001923947487550928,0.007138607971445568,0.007138607971445568,0.005668934240362812,0.005353955978584176,0.006616257088846882,0.0019385776961534536,0.0034602076124567475,0.002246003435064077,0.002105263157894737,0.002246003435064077,0.0008656509695290858,0.003826530612244898,0.0043090181594336715,0.002173650525298877,0.0024691358024691358,0.0007421875,0.006247396917950854,0.007901234567901235,0.005198487712665407,0.006543723973825104,0.0029065743944636678
PKB50,0.0034516765285996054,0.0034516765285996054,0.002958579881656805,0.002958579881656805,0.0034516765285996054,0.0031229454306377384,0.0034516765285996054,0.002958579881656805,0.002958579881656805,0.0027942143326758714,0.003616042077580539,0.002958579881656805,0.0031229454306377384,0.002958579881656805,0.0031229454306377384,0.0034516765285996054,0.002958579881656805,0.002958579881656805,0.0027942143326758714,0.0027942143326758714,0.003780407626561473,0.0027942143326758714,0.6282051282051282,0.0039447731755424065,0.0034516765285996054,0.0034516765285996054,0.003737024221453287,0.004109138724523341,0.0046022353714661405,0.003875432525951557,0.003780407626561473,0.0031229454306377384,0.0016436554898093358,0.002465483234714004,0.004273504273504273,0.0032873109796186717,0.002465483234714004,0.0021367521367521365,0.0019723865877712033,0.0023011176857330702,0.0023011176857330702,0.004109138724523341,0.0019723865877712033,0.002465483234714004,0.0034516765285996054,0.0032873109796186717,0.0014151925078043704,0.0012484004868761897,0.0011810143956079032,0.0028982007003985027,0.0028293345405160705,0.002465483234714004,0.0019723865877712033,0.002958579881656805,0.0018080210387902695,0.002958579881656805,0.003162942556881951,0.0023011176857330702,0.004227771171885322,0.003213296398891967,0.00396353547364249,0.0013850415512465374,0.0021367521367521365,0.0027942143326758714,0.0032604757879483156,0.002962962962962963,0.0013671875,0.0031229454306377384,0.0027942143326758714,0.0026298487836949372,0.0018080210387902695,0.003737024221453287
PKB51,0.0064498790647675355,0.005833333333333333,0.005277777777777778,0.005277777777777778,0.005833333333333333,0.005555555555555555,0.005,0.0061111111111111106,0.005,0.004722222222222222,0.004722222222222222,0.005277777777777778,0.005277777777777778,0.005,0.004722222222222222,0.005,0.005555555555555555,0.005833333333333333,0.004166666666666667,0.004722222222222222,0.004266666666666667,0.005,0.0039447731755424065,0.8,0.004364213449712358,0.0036111111111111114,0.003183391003460207,0.0038792376454714114,0.005401234567901234,0.003183391003460207,0.003981994459833795,0.0044444444444444444,0.0036111111111111114,0.0044444444444444444,0.0035419126328217233,0.005,0.004166666666666667,0.0030555555555555553,0.0038888888888888888,0.004166666666666667,0.005,0.0048,0.0036111111111111114,0.004166666666666667,0.0044444444444444444,0.005,0.001165452653485952,0.000998720389500952,0.0008937406237032782,0.0028982007003985027,0.0029425079221367134,0.004166666666666667,0.004166666666666667,0.0038888888888888888,0.0036111111111111114,0.005277777777777778,0.002754820936639118,0.0038888888888888888,0.003435064077156824,0.002991689750692521,0.0033029462280354076,0.0012984764542936288,0.005,0.005,0.003018959062915107,0.0032098765432098763,0.0010937499999999999,0.005555555555555555,0.005,0.004722222222222222,0.0036111111111111114,0.003183391003460207
PKB52,0.003967466772465781,0.003372346756595913,0.0037690934338424913,0.0037690934338424913,0.003372346756595913,0.00416584011108907,0.0035707200952192026,0.003372346756595913,0.003372346756595913,0.0035707200952192026,0.003372346756595913,0.0031739734179726245,0.0035707200952192026,0.0035707200952192026,0.0031739734179726245,0.0031739734179726245,0.003372346756595913,0.0037690934338424913,0.003967466772465781,0.00416584011108907,0.0040888888888888884,0.0031739734179726245,0.0034516765285996054,0.004364213449712358,0.704225352112676,0.0035707200952192026,0.0034602076124567475,0.004216562658121099,0.004822530864197531,0.0034602076124567475,0.003808864265927978,0.003372346756595913,0.0029756000793493354,0.0037690934338424913,0.0032045876201720357,0.0035707200952192026,0.0029756000793493354,0.002182106724856179,0.0025788534021027576,0.0031739734179726245,0.0029756000793493354,0.004266666666666667,0.0027772267407260463,0.003372346756595913,0.004622222222222222,0.0037690934338424913,0.0014151925078043704,0.000998720389500952,0.0009575792396820836,0.003501992512981524,0.003282028066998642,0.002380480063479468,0.0025788534021027576,0.002380480063479468,0.0027772267407260463,0.0037690934338424913,0.0029588817467605345,0.0031739734179726245,0.0033029462280354076,0.0031024930747922436,0.0031708283789139914,0.0011686288088642658,0.004364213449712358,0.0035707200952192026,0.0032604757879483156,0.0037037037037037034,0.0012890624999999998,0.00416584011108907,0.0035707200952192026,0.003372346756595913,0.0019837333862328904,0.003183391003460207
PKB67,0.004299919376511691,0.004229142637447136,0.005382545174932718,0.004581424406497293,0.004229142637447136,0.004997917534360683,0.0057670126874279125,0.004998077662437523,0.004164931278633903,0.004,0.006151480199923107,0.0044444444444444444,0.006143667296786389,0.004253308128544423,0.004074241738343142,0.005414410662224074,0.006143667296786389,0.00679040289723857,0.005885015844273427,0.005642361111111111,0.002488888888888889,0.008328375966686497,0.0034516765285996054,0.0036111111111111114,0.0035707200952192026,0.7,0.0023529411764705885,0.0032045876201720357,0.003472222222222222,0.002491349480968858,0.0025969529085872575,0.007407407407407407,0.005625,0.007369614512471655,0.00252993759487266,0.008112493239588967,0.005625,0.006875000000000001,0.00625,0.005625,0.007138607971445568,0.003022222222222222,0.00625,0.005208333333333333,0.003022222222222222,0.006076388888888889,0.0007908428720083246,0.0006242002434380949,0.0006703054677774586,0.001811375437749064,0.0018107741059302852,0.0075,0.005625,0.006802721088435374,0.005625,0.005671077504725897,0.0018365472910927456,0.0038446751249519417,0.002113885585942661,0.0018836565096952908,0.001981767736821245,0.0007790858725761772,0.0028698979591836736,0.0033856571252693134,0.001811375437749064,0.0018518518518518517,0.00078125,0.0058309037900874635,0.006913580246913581,0.006143667296786389,0.0043749999999999995,0.002491349480968858
PKB68,0.0029065743944636678,0.0033217993079584776,0.002768166089965398,0.0029065743944636678,0.0033217993079584776,0.002768166089965398,0.0026297577854671283,0.003044982698961938,0.003044982698961938,0.0029065743944636678,0.0026297577854671283,0.002491349480968858,0.002491349480968858,0.002491349480968858,0.003044982698961938,0.0029065743944636678,0.002491349480968858,0.0026297577854671283,0.0019377162629757784,0.002214532871972318,0.0035986159169550174,0.002214532871972318,0.003737024221453287,0.003183391003460207,0.0034602076124567475,0.0023529411764705885,0.6941176470588235,0.0035986159169550174,0.004429065743944636,0.004290657439446366,0.0033217993079584776,0.0023529411764705885,0.0016608996539792388,0.002768166089965398,0.0035986159169550174,0.0023529411764705885,0.0019377162629757784,0.0019377162629757784,0.0017993079584775087,0.002491349480968858,0.0023529411764705885,0.003875432525951557,0.0016608996539792388,0.0026297577854671283,0.0035986159169550174,0.002768166089965398,0.0015816857440166493,0.0011547704503604758,0.0012129337035973059,0.003622750875498128,0.0037347215934812133,0.002491349480968858,0.0017993079584775087,0.0026297577854671283,0.002214532871972318,0.002768166089965398,0.003367003367003367,0.0023529411764705885,0.0036992997753996565,0.003656509695290859,0.004095653322763905,0.0015148891966759003,0.002768166089965398,0.002491349480968858,0.003139717425431711,0.0032098765432098763,0.0014453125,0.002491349480968858,0.0026297577854671283,0.0023529411764705885,0.001522491349480969,0.004290657439446366
PKB69,0.004216562658121099,0.0033732501264968793,0.0037105751391465673,0.0032045876201720357,0.0033732501264968793,0.0030359251138471917,0.0032045876201720357,0.0037105751391465673,0.0032045876201720357,0.0032045876201720357,0.0032045876201720357,0.0030359251138471917,0.0033732501264968793,0.0030359251138471917,0.002698600101197504,0.0032045876201720357,0.0032045876201720357,0.0035419126328217233,0.0028672626075223477,0.0032045876201720357,0.004385225164445943,0.0033732501264968793,0.004109138724523341,0.0038792376454714114,0.004216562658121099,0.0032045876201720357,0.0035986159169550174,0.6883116883116883,0.004385225164445943,0.004152249134948097,0.004216562658121099,0.0030359251138471917,0.0020239500758981277,0.0030359251138471917,0.004216562658121099,0.0028672626075223477,0.0021926125822229717,0.0021926125822229717,0.0028672626075223477,0.0023612750885478157,0.00252993759487266,0.004722550177095631,0.0021926125822229717,0.0030359251138471917,0.004553887670770787,0.0033732501264968793,0.0015400624349635795,0.0011547704503604758,0.0011810143956079032,0.003864267600531337,0.003395201448619285,0.00252993759487266,0.0023612750885478157,0.0030359251138471917,0.002698600101197504,0.0032045876201720357,0.003469033772064075,0.0033732501264968793,0.003435064077156824,0.0033240997229916896,0.00396353547364249,0.0015148891966759003,0.002698600101197504,0.0030359251138471917,0.00338123415046492,0.003580246913580247,0.0013671875,0.0032045876201720357,0.0032045876201720357,0.0033732501264968793,0.0018552875695732837,0.003737024221453287
PKB70,0.004243827160493828,0.004436728395061728,0.003858024691358025,0.003858024691358025,0.004436728395061728,0.004050925925925927,0.003858024691358025,0.004050925925925927,0.0036651234567901237,0.003472222222222222,0.0036651234567901237,0.003472222222222222,0.003472222222222222,0.003858024691358025,0.003472222222222222,0.0036651234567901237,0.0036651234567901237,0.004050925925925927,0.0036651234567901237,0.0036651234567901237,0.004622222222222222,0.003279320987654321,0.0046022353714661405,0.005401234567901234,0.004822530864197531,0.003472222222222222,0.004429065743944636,0.004385225164445943,0.7222222222222222,0.003875432525951557,0.004847645429362881,0.0036651234567901237,0.002507716049382716,0.003472222222222222,0.0038792376454714114,0.003472222222222222,0.0030864197530864196,0.0023148148148148147,0.0030864197530864196,0.0030864197530864196,0.0030864197530864196,0.004977777777777778,0.002507716049382716,0.003472222222222222,0.0048,0.003858024691358025,0.00149843912591051,0.001123560438188571,0.0011810143956079032,0.0028982007003985027,0.003847894975101856,0.002893518518518519,0.002507716049382716,0.003472222222222222,0.002507716049382716,0.003858024691358025,0.0032649729619426593,0.002893518518518519,0.0038314176245210726,0.0033240997229916896,0.0038314176245210726,0.0014283240997229917,0.003472222222222222,0.004243827160493828,0.003501992512981524,0.0034567901234567903,0.0013281249999999999,0.003858024691358025,0.0036651234567901237,0.004050925925925927,0.002121913580246914,0.003737024221453287
PKB77,0.003183391003460207,0.0029065743944636678,0.0026297577854671283,0.0026297577854671283,0.0029065743944636678,0.002768166089965398,0.002491349480968858,0.002768166089965398,0.002214532871972318,0.0020761245674740486,0.002491349480968858,0.002491349480968858,0.002491349480968858,0.002491349480968858,0.002491349480968858,0.002768166089965398,0.002768166089965398,0.0026297577854671283,0.002214532871972318,0.0023529411764705885,0.0033217993079584776,0.002491349480968858,0.003875432525951557,0.003183391003460207,0.0034602076124567475,0.002491349480968858,0.004290657439446366,0.004152249134948097,0.003875432525951557,0.7411764705882353,0.003875432525951557,0.002491349480968858,0.0016608996539792388,0.0023529411764705885,0.003183391003460207,0.002491349480968858,0.002491349480968858,0.0020761245674740486,0.0020761245674740486,0.002214532871972318,0.002491349480968858,0.003875432525951557,0.0019377162629757784,0.002768166089965398,0.003737024221453287,0.003044982698961938,0.0017481789802289284,0.0013420305233919042,0.0013406109355549173,0.0032604757879483156,0.0036215482118605704,0.002214532871972318,0.0017993079584775087,0.002768166089965398,0.0019377162629757784,0.002768166089965398,0.003367003367003367,0.002491349480968858,0.0038314176245210726,0.0035457063711911356,0.00396353547364249,0.001644736842105263,0.0023529411764705885,0.002768166089965398,0.0032604757879483156,0.003333333333333333,0.001484375,0.0026297577854671283,0.002768166089965398,0.0026297577854671283,0.0016608996539792388,0.004013840830449827
