,PKB4,PKB6,PKB7,PKB8,PKB9,PKB10,PKB11,PKB13,PKB14,PKB15,PKB16,PKB20,PKB22,PKB24,PKB32,PKB38,PKB42,PKB43,PKB44,PKB46,PKB48,PKB49,PKB50,PKB51,PKB52,PKB67,PKB68,PKB69,PKB70,PKB77,PKB79,PKB89,PKB90,PKB91,PKB98,PKB100,PKB101,PKB102,PKB103,PKB104,PKB105,PKB106,PKB119,PKB120,PKB128,PKB130,PKB135,PKB136,PKB137,PKB140,PKB142,PKB158,PKB159,PKB160,PKB161,PKB162,PKB171,PKB172,PKB177,PKB179,PKB180,PKB191,PKB206,PKB207,PKB218,PKB233,PKB236,PKB240,PKB241,PKB242,PKB247,PKB248
PKB16,0.9930126310131685,0.9853902345251826,0.9857747020376778,0.9876970396001538,0.9853902345251826,0.9884659746251442,0.9834678969627066,0.9857747020376778,0.9884659746251442,0.9876970396001538,0.0,0.9907727797001153,0.9892349096501346,0.9900038446751249,0.9873125720876585,0.988081507112649,0.9911572472126106,0.9915417147251058,0.9915417147251058,0.9915417147251058,0.9948444444444444,0.9923106497500961,0.9947403024326101,0.9922222222222222,0.9948422931957945,0.9919261822376009,0.9957093425605537,0.9951087873165795,0.9940200617283951,0.9961245674740484,0.9948060941828255,0.9923106497500961,0.9938485198000769,0.9923106497500961,0.9940968122786304,0.9919261822376009,0.9923106497500961,0.9938485198000769,0.9934640522875817,0.9938485198000769,0.9923106497500961,0.9946666666666667,0.9930795847750865,0.9930795847750865,0.9944888888888889,0.9888504421376394,0.9985848074921956,0.9989388595861552,0.9988828242203709,0.9964980074870184,0.9967179719330014,0.994232987312572,0.9930795847750865,0.9930795847750865,0.994232987312572,0.9923106497500961,0.9965309662279359,0.9946174548250672,0.9957722288281147,0.9964542936288089,0.9957722288281147,0.9985283933518005,0.9926658163265306,0.9926131117266851,0.9961357323994686,0.9962962962962963,0.99875,0.9907727797001153,0.9919261822376009,0.9923106497500961,0.9938485198000769,0.9959861591695501
PKB20,0.9940876108572965,0.9900038446751249,0.9892349096501346,0.9887546855476884,0.9900038446751249,0.9879216992919617,0.9911572472126106,0.9903883121876201,0.9895876718034152,0.9892,0.9907727797001153,0.0,0.9844045368620038,0.9801512287334594,0.9886826618379357,0.9883381924198251,0.9896030245746692,0.990493435943866,0.9913988229968311,0.9913194444444444,0.9948444444444444,0.9901234567901235,0.9957264957264957,0.9930555555555556,0.9950406665344178,0.9925925925925926,0.9965397923875432,0.995614774835554,0.9951774691358025,0.9966782006920415,0.9946329639889196,0.9911111111111112,0.9930864197530864,0.9906172839506173,0.9951087873165795,0.9906172839506173,0.9911111111111112,0.9940740740740741,0.9925925925925926,0.9935802469135803,0.9896296296296296,0.9948444444444444,0.9930864197530864,0.9939236111111112,0.9953777777777778,0.9900173611111112,0.9987513007284079,0.999001279610499,0.9990105014523285,0.9971017992996015,0.997170665459484,0.9925925925925926,0.9916049382716049,0.9940740740740741,0.9940740740740741,0.9919659735349716,0.9971431486583002,0.9946174548250672,0.9963007002246004,0.9970083102493075,0.9964328180737217,0.9988313711911357,0.9933035714285714,0.9926131117266851,0.9967395242120517,0.9965432098765432,0.9989453125,0.9916701374427322,0.9906172839506173,0.9886578449905482,0.9906172839506173,0.9965397923875432
PKB22,0.9935501209352324,0.9900038446751249,0.9892349096501346,0.9879216992919617,0.9900038446751249,0.9879216992919617,0.9903883121876201,0.9896193771626297,0.9887546855476884,0.9888,0.9892349096501346,0.9844045368620038,0.0,0.9844045368620038,0.9877772747849706,0.9879216992919617,0.9881852551984878,0.9882299683114532,0.9895880488909009,0.9900173611111112,0.9950222222222223,0.9896030245746692,0.9953977646285339,0.9927777777777778,0.9946439198571712,0.9914933837429112,0.9962629757785467,0.9952774498229043,0.9947916666666666,0.9962629757785467,0.9951523545706371,0.9910207939508506,0.9924385633270322,0.9896030245746692,0.9951087873165795,0.9910207939508506,0.9905482041587902,0.9938563327032136,0.9919659735349716,0.9929111531190926,0.9905482041587902,0.9950222222222223,0.9924385633270322,0.9939236111111112,0.9953777777777778,0.98828125,0.9986680541103018,0.999001279610499,0.9989785821443391,0.9964980074870184,0.9970574920778633,0.9914933837429112,0.9905482041587902,0.9938563327032136,0.9938563327032136,0.9914933837429112,0.9971431486583002,0.9950019223375625,0.9960364645263575,0.9966759002770084,0.9960364645263575,0.9987448060941828,0.9933035714285714,0.9929208987380732,0.9964980074870184,0.9964197530864197,0.9989453125,0.9900041649312786,0.9905482041587902,0.9905482041587902,0.9919659735349716,0.996401384083045
PKB24,0.9935501209352324,0.9900038446751249,0.988081507112649,0.9883381924198251,0.9900038446751249,0.9875052061640983,0.9903883121876201,0.9896193771626297,0.9891711786755518,0.9892,0.9900038446751249,0.9801512287334594,0.9844045368620038,0.0,0.9882299683114532,0.9887546855476884,0.9891304347826086,0.9895880488909009,0.9909461294703485,0.9908854166666666,0.9948444444444444,0.9905482041587902,0.9958908612754767,0.9930555555555556,0.9948422931957945,0.9929111531190926,0.996401384083045,0.9954461123292292,0.9949845679012346,0.996401384083045,0.9946329639889196,0.9914933837429112,0.9924385633270322,0.9910207939508506,0.9951087873165795,0.9905482041587902,0.9914933837429112,0.9938563327032136,0.9929111531190926,0.9933837429111532,0.9905482041587902,0.9950222222222223,0.9929111531190926,0.9930555555555556,0.9952,0.9895833333333334,0.9986680541103018,0.999001279610499,0.9989785821443391,0.9968602825745683,0.9970574920778633,0.9919659735349716,0.9914933837429112,0.9938563327032136,0.9929111531190926,0.9914933837429112,0.9970411182532395,0.994232987312572,0.9960364645263575,0.996786703601108,0.9963007002246004,0.9987880886426593,0.9929846938775511,0.9926131117266851,0.9967395242120517,0.9965432098765432,0.9988671875,0.9912536443148688,0.9914933837429112,0.9881852551984878,0.9910207939508506,0.996401384083045
PKB32,0.9932813759742005,0.9873125720876585,0.9888504421376394,0.9862557267805081,0.9873125720876585,0.9866722199083715,0.9884659746251442,0.9888504421376394,0.9862557267805081,0.9876,0.9873125720876585,0.9886826618379357,0.9877772747849706,0.9882299683114532,0.0,0.9862557267805081,0.9909461294703485,0.9909461294703485,0.9923042100497963,0.9917534722222222,0.9948444444444444,0.9913988229968311,0.995069033530572,0.9933333333333333,0.9956357865502876,0.9918515165233137,0.9954325259515571,0.9957834373418789,0.9949845679012346,0.9969550173010381,0.9949792243767313,0.9913988229968311,0.9918515165233137,0.9913988229968311,0.9947714623039299,0.9909461294703485,0.9923042100497963,0.9927569035762789,0.9923042100497963,0.9927569035762789,0.9909461294703485,0.9957333333333334,0.9932095971027615,0.9921875,0.9955555555555555,0.9895833333333334,0.9986264308012487,0.999001279610499,0.9989785821443391,0.9972225576621181,0.9969443186962427,0.9913988229968311,0.9918515165233137,0.9923042100497963,0.9932095971027615,0.9913988229968311,0.9971431486583002,0.994232987312572,0.9960364645263575,0.9964542936288089,0.995904346677236,0.9987448060941828,0.9936224489795918,0.9932286857494613,0.9967395242120517,0.9965432098765432,0.9989453125,0.9916701374427322,0.9913988229968311,0.9913988229968311,0.9918515165233137,0.9961245674740484
PKB38,0.9938188658962644,0.9892349096501346,0.988081507112649,0.9875052061640983,0.9892349096501346,0.9866722199083715,0.9892349096501346,0.9888504421376394,0.9883381924198251,0.9892,0.988081507112649,0.9883381924198251,0.9879216992919617,0.9887546855476884,0.9862557267805081,0.0,0.9908371511870054,0.9908371511870054,0.9916701374427322,0.9920866305705955,0.9950222222222223,0.9920866305705955,0.9945759368836292,0.9930555555555556,0.9952390398730411,0.9912536443148688,0.9955709342560554,0.9952774498229043,0.9945987654320988,0.9962629757785467,0.9949792243767313,0.9900041649312786,0.9933361099541858,0.9912536443148688,0.994602799797605,0.9912536443148688,0.9929196168263223,0.9937526030820492,0.9933361099541858,0.9929196168263223,0.9916701374427322,0.9950222222222223,0.9929196168263223,0.9920866305705955,0.9953777777777778,0.9883381924198251,0.9986680541103018,0.9989388595861552,0.9989785821443391,0.9967395242120517,0.996831145314622,0.9920866305705955,0.9920866305705955,0.9912536443148688,0.9933361099541858,0.9916701374427322,0.996837057443118,0.9934640522875817,0.9960364645263575,0.9964542936288089,0.995904346677236,0.998571675900277,0.9936224489795918,0.9926131117266851,0.9966187658495351,0.9964197530864197,0.9987890625,0.9908371511870054,0.9916701374427322,0.990420658059142,0.9933361099541858,0.9961245674740484
PKB42,0.9922063961300726,0.9915417147251058,0.9907727797001153,0.9891711786755518,0.9915417147251058,0.990420658059142,0.9915417147251058,0.9919261822376009,0.9908371511870054,0.99,0.9911572472126106,0.9896030245746692,0.9881852551984878,0.9891304347826086,0.9909461294703485,0.9908371511870054,0.0,0.9814395654142146,0.9868718877320054,0.9887152777777778,0.9948444444444444,0.9891304347826086,0.9955621301775148,0.9925,0.9948422931957945,0.9919659735349716,0.9962629757785467,0.9952774498229043,0.9944058641975309,0.9959861591695501,0.9948060941828255,0.9924385633270322,0.9924385633270322,0.9905482041587902,0.995614774835554,0.9905482041587902,0.9919659735349716,0.995274102079395,0.9924385633270322,0.9933837429111532,0.9914933837429112,0.9948444444444444,0.9924385633270322,0.9934895833333334,0.9950222222222223,0.9887152777777778,0.9986680541103018,0.9989700695983271,0.9990424207603179,0.9967395242120517,0.996831145314622,0.9919659735349716,0.9914933837429112,0.9919659735349716,0.9929111531190926,0.9910207939508506,0.9969390878481788,0.9938485198000769,0.9961685823754789,0.996786703601108,0.9960364645263575,0.9988313711911357,0.9942602040816326,0.9935364727608494,0.9963772491245019,0.9959259259259259,0.9988671875,0.9866722199083715,0.9919659735349716,0.9905482041587902,0.9929111531190926,0.9962629757785467
PKB43,0.9924751410911046,0.9915417147251058,0.9907727797001153,0.9891711786755518,0.9915417147251058,0.9900041649312786,0.9915417147251058,0.9919261822376009,0.9908371511870054,0.99,0.9915417147251058,0.990493435943866,0.9882299683114532,0.9895880488909009,0.9909461294703485,0.9908371511870054,0.9814395654142146,0.0,0.9864191942055228,0.9869791666666666,0.9948444444444444,0.9900407424173834,0.9955621301775148,0.9919444444444444,0.9942471731799246,0.9913988229968311,0.9962629757785467,0.9951087873165795,0.9942129629629629,0.995847750865052,0.9951523545706371,0.9918515165233137,0.9923042100497963,0.9900407424173834,0.9961207623545286,0.990493435943866,0.9927569035762789,0.9945676776822091,0.9927569035762789,0.9932095971027615,0.9913988229968311,0.9948444444444444,0.9918515165233137,0.9926215277777778,0.9950222222222223,0.9891493055555556,0.9986264308012487,0.9989388595861552,0.9989785821443391,0.9964980074870184,0.9964916251697601,0.9913988229968311,0.9913988229968311,0.9909461294703485,0.9927569035762789,0.9909461294703485,0.996837057443118,0.9930795847750865,0.9963007002246004,0.9966759002770084,0.9960364645263575,0.9987448060941828,0.9939413265306123,0.9935364727608494,0.9963772491245019,0.9959259259259259,0.9987890625,0.9875052061640983,0.9918515165233137,0.9909461294703485,0.9927569035762789,0.9959861591695501
PKB44,0.9916689062080086,0.9926951172625913,0.9915417147251058,0.9912536443148688,0.9926951172625913,0.9916701374427322,0.9919261822376009,0.9926951172625913,0.9920866305705955,0.9916,0.9915417147251058,0.9913988229968311,0.9895880488909009,0.9909461294703485,0.9923042100497963,0.9916701374427322,0.9868718877320054,0.9864191942055228,0.0,0.9830729166666666,0.9948444444444444,0.9895880488909009,0.9957264957264957,0.9927777777777778,0.9944455465185479,0.9923042100497963,0.9966782006920415,0.9951087873165795,0.9945987654320988,0.996401384083045,0.9949792243767313,0.9927569035762789,0.9941149841557265,0.9923042100497963,0.9951087873165795,0.9913988229968311,0.9932095971027615,0.9959257582616569,0.993662290629244,0.9945676776822091,0.9927569035762789,0.9948444444444444,0.9941149841557265,0.9947916666666666,0.9952,0.9913194444444444,0.9987096774193548,0.9989700695983271,0.9989785821443391,0.9968602825745683,0.9966047985513807,0.9954730647351743,0.9918515165233137,0.9950203712086917,0.9954730647351743,0.9932095971027615,0.9967350270380574,0.9961553248750481,0.9960364645263575,0.9966759002770084,0.9960364645263575,0.9987015235457064,0.9936224489795918,0.992305324715297,0.9962564907619853,0.9959259259259259,0.998828125,0.9858392336526447,0.9923042100497963,0.9913988229968311,0.9941149841557265,0.9969550173010381
PKB46,0.9916689062080086,0.9923106497500961,0.9915417147251058,0.9900041649312786,0.9923106497500961,0.9912536443148688,0.9923106497500961,0.9926951172625913,0.9916701374427322,0.9904,0.9915417147251058,0.9913194444444444,0.9900173611111112,0.9908854166666666,0.9917534722222222,0.9920866305705955,0.9887152777777778,0.9869791666666666,0.9830729166666666,0.0,0.9948444444444444,0.9891493055555556,0.9957264957264957,0.9925,0.9938504265026781,0.9913194444444444,0.9965397923875432,0.9949401248102547,0.9942129629629629,0.9961245674740484,0.9948060941828255,0.9921875,0.9934895833333334,0.9921875,0.9951087873165795,0.9908854166666666,0.9930555555555556,0.9952256944444444,0.9926215277777778,0.9939236111111112,0.9930555555555556,0.9946666666666667,0.9930555555555556,0.9939236111111112,0.9950222222222223,0.9904513888888888,0.9987096774193548,0.9989388595861552,0.9989466628363497,0.9964980074870184,0.9964916251697601,0.9943576388888888,0.9913194444444444,0.9943576388888888,0.9943576388888888,0.9926215277777778,0.9967350270380574,0.9957708573625529,0.9960364645263575,0.9966759002770084,0.995904346677236,0.9987015235457064,0.9926658163265306,0.992305324715297,0.9962564907619853,0.9958024691358025,0.998828125,0.9870887130362349,0.9917534722222222,0.9917534722222222,0.9930555555555556,0.9965397923875432
PKB48,0.9934222222222222,0.9944888888888889,0.9944888888888889,0.9946666666666667,0.9944888888888889,0.9948444444444444,0.9948444444444444,0.9944888888888889,0.9946666666666667,0.9946666666666667,0.9948444444444444,0.9948444444444444,0.9950222222222223,0.9948444444444444,0.9948444444444444,0.9950222222222223,0.9948444444444444,0.9948444444444444,0.9948444444444444,0.9948444444444444,0.0,0.9952,0.9937541091387245,0.9934222222222222,0.9937777777777778,0.9962666666666666,0.9944636678200692,0.9934221622533311,0.9923555555555555,0.9944636678200692,0.9911703601108033,0.9955555555555555,0.9968,0.9957333333333334,0.9915668746837578,0.9955555555555555,0.9959111111111111,0.9969777777777777,0.9964444444444445,0.9968,0.9955555555555555,0.9930666666666667,0.9966222222222222,0.9957333333333334,0.9930666666666667,0.9944888888888889,0.9978355879292403,0.998345869354889,0.9983082766765616,0.9957734573119188,0.9954730647351743,0.9964444444444445,0.9962666666666666,0.9966222222222222,0.9969777777777777,0.9953777777777778,0.9950005101520253,0.9964444444444445,0.9945831681860219,0.9951246537396122,0.9943189324877791,0.9980522853185596,0.9941333333333333,0.9932444444444445,0.9945658736867528,0.9944444444444445,0.9982421875,0.9948444444444444,0.9955555555555555,0.9953777777777778,0.9966222222222222,0.9947404844290657
